id,default_code,active,product_tmpl_id/id,barcode,combination_indices,volume,weight,base_unit_count,x_studio_item_approved_temp,x_studio_item_approved,x_studio_item_approval_request_sent,x_studio_item_approval_request_sent_temp
product_product_id_130089,01DT 300,1,Jinasena_MasterData_Stock.product_template_t_s_drill_bit_30_0mm,01DT 300,,0.0,0.0,0.0,,,,
product_product_id_130090,01DT 320,1,Jinasena_MasterData_Stock.product_template_t_s_drill_bit_32_0mm,01DT 320,,0.0,0.0,0.0,,,,
product_product_id_130091,01DT 350,1,Jinasena_MasterData_Stock.product_template_t_s_drill_bit_35_0mm,01DT 350,,0.0,0.0,0.0,,,,
product_product_id_130092,01DT 360,1,Jinasena_MasterData_Stock.product_template_t_s_drill_bit_36_0mm,01DT 360,,0.0,0.0,0.0,,,,
product_product_id_130093,01DT 390,1,Jinasena_MasterData_Stock.product_template_t_s_drill_bit_39_0mm,01DT 390,,0.0,0.0,0.0,,,,
product_product_id_130094,01DT 500,1,Jinasena_MasterData_Stock.product_template_t_s_drill_bit_50_0mm,01DT 500,,0.0,0.0,0.0,,,,
product_product_id_130095,01DT 516,1,Jinasena_MasterData_Stock.product_template_t_s_drill_1_4,01DT 516,,0.0,0.0,0.0,,,,
product_product_id_130096,01DT 517,1,Jinasena_MasterData_Stock.product_template_t_s_drill_17_64,01DT 517,,0.0,0.0,0.0,,,,
product_product_id_130097,01DT 544,1,Jinasena_MasterData_Stock.product_template_t_s_drill_11_16,01DT 544,,0.0,0.0,0.0,,,,
product_product_id_130098,01DT 548,1,Jinasena_MasterData_Stock.product_template_t_s_drill_3_4,01DT 548,,0.0,0.0,0.0,,,,
product_product_id_137836,01DT 549,1,Jinasena_MasterData_Stock.product_template_t_s_drill_49_64,01DT 549,,0.0,0.0,0.0,,,,
product_product_id_130099,01DT 556,1,Jinasena_MasterData_Stock.product_template_t_s_drill_7_8,01DT 556,,0.0,0.0,0.0,,,,
product_product_id_130100,01DT 558,1,Jinasena_MasterData_Stock.product_template_t_s_drill_29_32,01DT 558,,0.0,0.0,0.0,,,,
product_product_id_130101,01DT 564,1,Jinasena_MasterData_Stock.product_template_t_s_drill_1,01DT 564,,0.0,0.0,0.0,,,,
product_product_id_130102,01DT 580,1,Jinasena_MasterData_Stock.product_template_t_s_drill_1_1_4,01DT 580,,0.0,0.0,0.0,,,,
product_product_id_130103,01ED 001,1,Jinasena_MasterData_Stock.product_template_electric_hand_drill,01ED 001,,0.0,0.0,0.0,,,,
product_product_id_130104,01FF 061,1,Jinasena_MasterData_Stock.product_template_files_flat_6_rough,01FF 061,,0.0,0.0,0.0,,,,
product_product_id_130105,01FF 062,1,Jinasena_MasterData_Stock.product_template_files_flat_6_smooth,01FF 062,,0.0,0.0,0.0,,,,
product_product_id_130106,01FF 081,1,Jinasena_MasterData_Stock.product_template_files_flat_8_rough,01FF 081,,0.0,0.0,0.0,,,,
product_product_id_130107,01FF 121,1,Jinasena_MasterData_Stock.product_template_files_flat_12_rough,01FF 121,,0.0,0.0,0.0,,,,
product_product_id_130108,01FF 141,1,Jinasena_MasterData_Stock.product_template_files_flat_14_rough,01FF 141,,0.0,0.0,0.0,,,,
product_product_id_130109,01FH 101,1,Jinasena_MasterData_Stock.product_template_files_h_rd_10_rough,01FH 101,,0.0,0.0,0.0,,,,
product_product_id_130110,01FR 061,1,Jinasena_MasterData_Stock.product_template_file_rd_3_16_6_rough,01FR 061,,0.0,0.0,0.0,,,,
product_product_id_130111,01FR 101,1,Jinasena_MasterData_Stock.product_template_file_rd_5_16_10_rough,01FR 101,,0.0,0.0,0.0,,,,
product_product_id_130112,01FR 121,1,Jinasena_MasterData_Stock.product_template_file_rd_3_8_12_rough,01FR 121,,0.0,0.0,0.0,,,,
product_product_id_130113,01GA 132,1,Jinasena_MasterData_Stock.product_template_01ga_132_grinding_wheel_125x6x22,01GA 132,,0.0,0.0,0.0,,,,
product_product_id_130114,01GA 135,1,Jinasena_MasterData_Stock.product_template_grinding_wheel_100x6x16_mm,01GA 135,,0.0,0.0,0.0,,,,
product_product_id_130115,01GA 136,1,Jinasena_MasterData_Stock.product_template_grinding_disc_115x6x22_mm,01GA 136,,0.0,0.0,0.0,,,,
product_product_id_130116,01GP 026,1,Jinasena_MasterData_Stock.product_template_rotary_grinding_m_stone,01GP 026,,0.0,0.0,0.0,,,,
product_product_id_130117,01GR 050,1,Jinasena_MasterData_Stock.product_template_cutting_wheels_4_x1_8_x5_8,01GR 050,,0.0,0.0,0.0,,,,
product_product_id_130118,01GR 054,1,Jinasena_MasterData_Stock.product_template_cutting_disc_14_x_1_8_x_1,01GR 054,,0.0,0.0,0.0,,,,
product_product_id_130119,01GR 091,1,Jinasena_MasterData_Stock.product_template_cutting_disc_16_x1_x1_8,01GR 091,,0.0,0.0,0.0,,,,
product_product_id_130120,01GR 096,1,Jinasena_MasterData_Stock.product_template_cutting_disc_100_x_0_8_x_16_mm,01GR 096,,0.0,0.0,0.0,,,,
product_product_id_130121,01GR 097,1,Jinasena_MasterData_Stock.product_template_cutting_disc_4_1_2_x_1_16_x_7_8,01GR 097,,0.0,0.0,0.0,,,,
product_product_id_130122,01GR 098,1,Jinasena_MasterData_Stock.product_template_cup_lighter_stone,01GR 098,,0.0,0.0,0.0,,,,
product_product_id_130123,01GW 002,1,Jinasena_MasterData_Stock.product_template_grinding_wheels_200x25x31_75,01GW 002,,0.0,0.0,0.0,,,,
product_product_id_130124,01GW 013,1,Jinasena_MasterData_Stock.product_template_grinding_wheel_100x6x16mm,01GW 013,,0.0,0.0,0.0,,,,
product_product_id_130125,01GW 014,1,Jinasena_MasterData_Stock.product_template_cup_grinding_wheel_100x40x3l2,01GW 014,,0.0,0.0,0.0,,,,
product_product_id_130126,01GW 083,1,Jinasena_MasterData_Stock.product_template_grinding_wheel_150x25x31_75,01GW 083,,0.0,0.0,0.0,,,,
product_product_id_130127,01GW 300,1,Jinasena_MasterData_Stock.product_template_grinding_wheel_300x40x50_8mmm_aj,01GW 300,,0.0,0.0,0.0,,,,
product_product_id_130129,01GW FD-P100,1,Jinasena_MasterData_Stock.product_template_flap_disk_100x16xp100,01GW FD-P100,,0.0,0.0,0.0,,,,
product_product_id_130130,01GW FD-P120,1,Jinasena_MasterData_Stock.product_template_flap_disk_100x16xp120,01GW FD-P120,,0.0,0.0,0.0,,,,
product_product_id_130128,01GW FD115-P80,1,Jinasena_MasterData_Stock.product_template_flap_disk_115x22_2mmxp80,01GW FD115-P80,,0.0,0.0,0.0,,,,
product_product_id_130131,01HB 141,1,Jinasena_MasterData_Stock.product_template_hack_saw_blade_10t_350x25x1_25,01HB 141,,0.0,0.0,0.0,,,,
product_product_id_130132,01IS 162,1,Jinasena_MasterData_Stock.product_template_sq_tool_bits_hss_1_4_x2,01IS 162,,0.0,0.0,0.0,,,,
product_product_id_130133,01IS 243,1,Jinasena_MasterData_Stock.product_template_hss_parting_tool_blade_3_32_x_5_8_x_5,01IS 243,,0.0,0.0,0.0,,,,
product_product_id_130134,01IS 246,1,Jinasena_MasterData_Stock.product_template_hss_parting_tool_blade_1_8_x5_8_x_5,01IS 246,,0.0,0.0,0.0,,,,
product_product_id_130135,01IS 248,1,Jinasena_MasterData_Stock.product_template_hss_parting_tool_blade_1_8_x3_4_x6,01IS 248,,0.0,0.0,0.0,,,,
product_product_id_130136,01IS 327,1,Jinasena_MasterData_Stock.product_template_sq_tool_bits_hss_1_2_x7,01IS 327,,0.0,0.0,0.0,,,,
product_product_id_130137,01IS 3838,1,Jinasena_MasterData_Stock.product_template_square_tool_bit_3_8_x3_8_x2,01IS 3838,,0.0,0.0,0.0,,,,
product_product_id_137837,01IS 6X100,1,Jinasena_MasterData_Stock.product_template_sq_tool_bit_6x100mm,01IS 6X100,,0.0,0.0,0.0,,,,
product_product_id_130138,01ME 203,1,Jinasena_MasterData_Stock.product_template_2flute_end_mill_3mm,01ME 203,,0.0,0.0,0.0,,,,
product_product_id_130139,01ME 204,1,Jinasena_MasterData_Stock.product_template_2flute_end_mill_4mm,01ME 204,,0.0,0.0,0.0,,,,
product_product_id_130140,01ME 205,1,Jinasena_MasterData_Stock.product_template_2flute_end_mill_5mm,01ME 205,,0.0,0.0,0.0,,,,
product_product_id_130141,01ME 206,1,Jinasena_MasterData_Stock.product_template_2flute_end_mill_6mm,01ME 206,,0.0,0.0,0.0,,,,
product_product_id_130142,01ME 208,1,Jinasena_MasterData_Stock.product_template_2flute_end_mill_8mm,01ME 208,,0.0,0.0,0.0,,,,
product_product_id_130143,01ME 210,1,Jinasena_MasterData_Stock.product_template_2flute_end_mill_10mm,01ME 210,,0.0,0.0,0.0,,,,
product_product_id_130144,01ME 212,1,Jinasena_MasterData_Stock.product_template_2flute_end_mill_12mm,01ME 212,,0.0,0.0,0.0,,,,
product_product_id_130145,01ME 216,1,Jinasena_MasterData_Stock.product_template_end_mie_two_flutes_16mm,01ME 216,,0.0,0.0,0.0,,,,
product_product_id_130146,01ME 220,1,Jinasena_MasterData_Stock.product_template_end_mill_20mm_2_flute,01ME 220,,0.0,0.0,0.0,,,,
product_product_id_130147,01NM 003,1,Jinasena_MasterData_Stock.product_template_dies_hss_rnd_m_3_0_5mm,01NM 003,,0.0,0.0,0.0,,,,
product_product_id_130148,01NM 004,1,Jinasena_MasterData_Stock.product_template_dies_hss_rnd_m_4_0_7,01NM 004,,0.0,0.0,0.0,,,,
product_product_id_130149,01NM 005,1,Jinasena_MasterData_Stock.product_template_dies_hss_rnd_m_5_0_8,01NM 005,,0.0,0.0,0.0,,,,
product_product_id_130150,01NM 006,1,Jinasena_MasterData_Stock.product_template_dies_hss_rnd_m_6_1_0,01NM 006,,0.0,0.0,0.0,,,,
product_product_id_130151,01NM 008,1,Jinasena_MasterData_Stock.product_template_dies_hss_rnd_m_8_1_25,01NM 008,,0.0,0.0,0.0,,,,
product_product_id_130152,01NM 010,1,Jinasena_MasterData_Stock.product_template_dies_hss_rnd_m_10_1_5,01NM 010,,0.0,0.0,0.0,,,,
product_product_id_130153,01NM 012,1,Jinasena_MasterData_Stock.product_template_dies_hss_rnd_m_12_1_75m,01NM 012,,0.0,0.0,0.0,,,,
product_product_id_130154,01NM 014,1,Jinasena_MasterData_Stock.product_template_dies_hss_rnd_m_14_2_0mm,01NM 014,,0.0,0.0,0.0,,,,
product_product_id_130155,01NM 016,1,Jinasena_MasterData_Stock.product_template_dies_hss_rnd_m_16_2_0mm,01NM 016,,0.0,0.0,0.0,,,,
product_product_id_130156,01NW 603,1,Jinasena_MasterData_Stock.product_template_dies_hss_hex_bsw_3_16,01NW 603,,0.0,0.0,0.0,,,,
product_product_id_130157,01NW 608,1,Jinasena_MasterData_Stock.product_template_dies_hss_hex_bsw_1_2,01NW 608,,0.0,0.0,0.0,,,,
product_product_id_130158,01RM 180,1,Jinasena_MasterData_Stock.product_template_reamer_m_c_hss_18mm_t_s,01RM 180,,0.0,0.0,0.0,,,,
product_product_id_130159,01RM 250,1,Jinasena_MasterData_Stock.product_template_reamer_m_c_hss_25mm_t_s,01RM 250,,0.0,0.0,0.0,,,,
product_product_id_130160,01SF 120,1,Jinasena_MasterData_Stock.product_template_hack_saw_frame_12,01SF 120,,0.0,0.0,0.0,,,,
product_product_id_130161,01SH 521,1,Jinasena_MasterData_Stock.product_template_hacksaw_blades_12_x1_2,01SH 521,,0.0,0.0,0.0,,,,
product_product_id_130162,01SP 624,1,Jinasena_MasterData_Stock.product_template_power_saw_blade_14_x_1_x_14t,01SP 624,,0.0,0.0,0.0,,,,
product_product_id_137838,01TF 016,1,Jinasena_MasterData_Stock.product_template_taps_h_s_s_spr_m16x1_5mm,01TF 016,,0.0,0.0,0.0,,,,
product_product_id_130163,01TF 2-910,1,Jinasena_MasterData_Stock.product_template_tap_sets_10x1_25mm_hss,01TF 2-910,,0.0,0.0,0.0,,,,
product_product_id_130164,01TF 2-912,1,Jinasena_MasterData_Stock.product_template_tap_set_hss_12x1_5mm,01TF 2-912,,0.0,0.0,0.0,,,,
product_product_id_130165,01TM 006,1,Jinasena_MasterData_Stock.product_template_taps_hss_spr_m_6x1_0mm,01TM 006,,0.0,0.0,0.0,,,,
product_product_id_130166,01TM 008,1,Jinasena_MasterData_Stock.product_template_taps_hss_spr_m_8x1_25mm_spo,01TM 008,,0.0,0.0,0.0,,,,
product_product_id_130167,01TM 010,1,Jinasena_MasterData_Stock.product_template_spiral_tap_10x1_5_mm,01TM 010,,0.0,0.0,0.0,,,,
product_product_id_130168,01TM 012,1,Jinasena_MasterData_Stock.product_template_taps_hss_spr_m_12x1_75m_spo,01TM 012,,0.0,0.0,0.0,,,,
product_product_id_130169,01TM 016,1,Jinasena_MasterData_Stock.product_template_taps_hss_spr_m_16x2_0mm_spo,01TM 016,,0.0,0.0,0.0,,,,
product_product_id_130170,01TM 020,1,Jinasena_MasterData_Stock.product_template_taps_hss_spr_m_20x2_5mm,01TM 020,,0.0,0.0,0.0,,,,
product_product_id_130171,01TM 105,1,Jinasena_MasterData_Stock.product_template_taps_hss_1st_m_5x0_8,01TM 105,,0.0,0.0,0.0,,,,
product_product_id_130172,01TM 114,1,Jinasena_MasterData_Stock.product_template_taps_hss_1st_m_14x2_0mm,01TM 114,,0.0,0.0,0.0,,,,
product_product_id_130173,01TM 904,1,Jinasena_MasterData_Stock.product_template_tap_set_4x0_7mm_h_s_s,01TM 904,,0.0,0.0,0.0,,,,
product_product_id_130174,01TM 908,1,Jinasena_MasterData_Stock.product_template_tap_set_8x1_25mm_h_s_s,01TM 908,,0.0,0.0,0.0,,,,
product_product_id_130175,01TM PO-008,1,Jinasena_MasterData_Stock.product_template_spiral_fluted_tap_8x1_25,01TM PO-008,,0.0,0.0,0.0,,,,
product_product_id_130176,01TM PO-010,1,Jinasena_MasterData_Stock.product_template_spirel_pointed_tap_10x1_5mm,01TM PO-010,,0.0,0.0,0.0,,,,
product_product_id_130177,01TM SB012,1,Jinasena_MasterData_Stock.product_template_br_tap_spl_12x1_75mm,01TM SB012,,0.0,0.0,0.0,,,,
product_product_id_130178,01TM SF-006,1,Jinasena_MasterData_Stock.product_template_6x1_0mm_spiral_taps,01TM SF-006,,0.0,0.0,0.0,,,,
product_product_id_130179,01TP 604,1,Jinasena_MasterData_Stock.product_template_taps_hss_1st_bsp_1_4,01TP 604,,0.0,0.0,0.0,,,,
product_product_id_130180,01TP 813,1,Jinasena_MasterData_Stock.product_template_hand_tap_3_8_unf,01TP 813,,0.0,0.0,0.0,,,,
product_product_id_130181,01TU 606,1,Jinasena_MasterData_Stock.product_template_taps_hss_1st_unf_3_8,01TU 606,,0.0,0.0,0.0,,,,
product_product_id_130182,01TU 610,1,Jinasena_MasterData_Stock.product_template_taps_hss_1st_unf_5_8,01TU 610,,0.0,0.0,0.0,,,,
product_product_id_130183,01TU 710,1,Jinasena_MasterData_Stock.product_template_taps_hss_2nd_unf_5_8,01TU 710,,0.0,0.0,0.0,,,,
product_product_id_130184,01TU 810,1,Jinasena_MasterData_Stock.product_template_taps_hss_3rd_unf_5_8,01TU 810,,0.0,0.0,0.0,,,,
product_product_id_137839,01TU 910,1,Jinasena_MasterData_Stock.product_template_tap_set_5_8_x18_unf_h_s_s,01TU 910,,0.0,0.0,0.0,,,,
product_product_id_130185,01WC 121,1,Jinasena_MasterData_Stock.product_template_tc_tips_brz_c12_k20,01WC 121,,0.0,0.0,0.0,,,,
product_product_id_130186,01WC 124,1,Jinasena_MasterData_Stock.product_template_tc_tips_brz_c12_p30,01WC 124,,0.0,0.0,0.0,,,,
product_product_id_130187,01WC 161,1,Jinasena_MasterData_Stock.product_template_tc_tips_brz_c16_k20,01WC 161,,0.0,0.0,0.0,,,,
product_product_id_130188,01WC 164,1,Jinasena_MasterData_Stock.product_template_tc_tips_brz_c16_p30,01WC 164,,0.0,0.0,0.0,,,,
product_product_id_130189,01WC 168,1,Jinasena_MasterData_Stock.product_template_brazed_tip_t_c_cr16_h13a,01WC 168,,0.0,0.0,0.0,,,,
product_product_id_130190,01WC 201,1,Jinasena_MasterData_Stock.product_template_t_c_tip_brz_c20_k20,01WC 201,,0.0,0.0,0.0,,,,
product_product_id_130191,01WC 204,1,Jinasena_MasterData_Stock.product_template_t_c_tip_brz_c20_p30,01WC 204,,0.0,0.0,0.0,,,,
product_product_id_130192,01WC 206,1,Jinasena_MasterData_Stock.product_template_brazed_tip_t_c_c20_h13a,01WC 206,,0.0,0.0,0.0,,,,
product_product_id_130193,01WC 207,1,Jinasena_MasterData_Stock.product_template_brazed_tip_t_c_c20_s4_p30,01WC 207,,0.0,0.0,0.0,,,,
product_product_id_130194,01WD 031,1,Jinasena_MasterData_Stock.product_template_tc_tips_brz_d3_k20,01WD 031,,0.0,0.0,0.0,,,,
product_product_id_130195,01WD 034,1,Jinasena_MasterData_Stock.product_template_d3_s4_p30_carb_tip,01WD 034,,0.0,0.0,0.0,,,,
product_product_id_130196,01WD 041,1,Jinasena_MasterData_Stock.product_template_tc_tips_brz_d4_k20,01WD 041,,0.0,0.0,0.0,,,,
product_product_id_130197,01WD 044,1,Jinasena_MasterData_Stock.product_template_d4_s4_p30_carb_tip,01WD 044,,0.0,0.0,0.0,,,,
product_product_id_130198,01WJ 121,1,Jinasena_MasterData_Stock.product_template_tc_tips_brz_cr12_k20,01WJ 121,,0.0,0.0,0.0,,,,
product_product_id_130199,01WJ 201,1,Jinasena_MasterData_Stock.product_template_cr20_k20_brz_tips_v_grooved_b_type,01WJ 201,,0.0,0.0,0.0,,,,
product_product_id_130200,01WJ 251,1,Jinasena_MasterData_Stock.product_template_t_c_tip_brazed_cr25k20,01WJ 251,,0.0,0.0,0.0,,,,
product_product_id_137840,01WK 171,1,Jinasena_MasterData_Stock.product_template_t_c_tips_brz_yg6_pcs,01WK 171,,0.0,0.0,0.0,,,,
product_product_id_130201,01WP 327,1,Jinasena_MasterData_Stock.product_template_turning_insert_snmm190612r6_tp40,01WP 327,,0.0,0.0,0.0,,,,
product_product_id_130202,01WP 603,1,Jinasena_MasterData_Stock.product_template_dnmg_150604_k15,01WP 603,,0.0,0.0,0.0,,,,
product_product_id_130203,01WQ 525,1,Jinasena_MasterData_Stock.product_template_t_max_p10_knux_160410,01WQ 525,,0.0,0.0,0.0,,,,
product_product_id_130204,01WS 214,1,Jinasena_MasterData_Stock.product_template_t_max_p30_spkn_1203_edr,01WS 214,,0.0,0.0,0.0,,,,
product_product_id_130205,01WS 252,1,Jinasena_MasterData_Stock.product_template_t_max_k15_spkn_12_03edr,01WS 252,,0.0,0.0,0.0,,,,
product_product_id_130206,01WS 432,1,Jinasena_MasterData_Stock.product_template_spun_120312_k10,01WS 432,,0.0,0.0,0.0,,,,
product_product_id_130207,01WT 411,1,Jinasena_MasterData_Stock.product_template_t_max_k20_tpun_160312,01WT 411,,0.0,0.0,0.0,,,,
product_product_id_130208,01WT 419,1,Jinasena_MasterData_Stock.product_template_insert_t_c_spgn_12_03_08_h1p,01WT 419,,0.0,0.0,0.0,,,,
product_product_id_130209,01WT 442,1,Jinasena_MasterData_Stock.product_template_t_max_k15_tpan_1603_pp,01WT 442,,0.0,0.0,0.0,,,,
product_product_id_130210,01WT 444,1,Jinasena_MasterData_Stock.product_template_t_max_p30_tpan_1603_pp,01WT 444,,0.0,0.0,0.0,,,,
product_product_id_130211,01WT 491,1,Jinasena_MasterData_Stock.product_template_t_max_k20_tnun_160308,01WT 491,,0.0,0.0,0.0,,,,
product_product_id_130212,01WT 741,1,Jinasena_MasterData_Stock.product_template_t_max_k20_tpkn_2204_pdr,01WT 741,,0.0,0.0,0.0,,,,
product_product_id_130213,01WT 744,1,Jinasena_MasterData_Stock.product_template_t_max_p30_tpkn_2204_pdr,01WT 744,,0.0,0.0,0.0,,,,
product_product_id_130214,01XA 059,1,Jinasena_MasterData_Stock.product_template_parting_tool_holder_kgmr2525_kyocera,01XA 059,,0.0,0.0,0.0,,,,
product_product_id_130215,01ZC 008,1,Jinasena_MasterData_Stock.product_template_chisel_1_2,01ZC 008,,0.0,0.0,0.0,,,,
product_product_id_130216,01ZC 012,1,Jinasena_MasterData_Stock.product_template_chisel_3_4,01ZC 012,,0.0,0.0,0.0,,,,
product_product_id_130217,01ZC 016,1,Jinasena_MasterData_Stock.product_template_chisel_1,01ZC 016,,0.0,0.0,0.0,,,,
product_product_id_130218,023 02501 10,1,Jinasena_MasterData_Stock.product_template_spacer_ey20_327145,023 02501 10,,0.0,0.0,0.0,,,,
product_product_id_130219,023 02501 30,1,Jinasena_MasterData_Stock.product_template_spacer_ey20,023 02501 30,,0.0,0.0,0.0,,,,
product_product_id_130220,02BB 002,1,Jinasena_MasterData_Stock.product_template_ball_bearing_rls5,02BB 002,,0.0,0.34,0.0,,,,
product_product_id_130221,02BB 018,1,Jinasena_MasterData_Stock.product_template_ball_bearing_6004,02BB 018,,0.0,0.0,0.0,,,,
product_product_id_130222,02BB 019,1,Jinasena_MasterData_Stock.product_template_ball_bearing_6005,02BB 019,,0.0,0.0,0.0,,,,
product_product_id_130223,02BB 020,1,Jinasena_MasterData_Stock.product_template_ball_bearing_6200_2rs,02BB 020,,0.0,0.0,0.0,,,,
product_product_id_130224,02BB 021,1,Jinasena_MasterData_Stock.product_template_ball_bearing_6201_2rs_327151,02BB 021,,0.0,0.0,0.0,,,,
product_product_id_130225,02BB 022,1,Jinasena_MasterData_Stock.product_template_ball_bearing_6201_2rs,02BB 022,,0.0,0.0,0.0,,,,
product_product_id_137608,02BB 023,1,Jinasena_MasterData_Stock.product_template_ball_bearing_6202_2rs_335871,02BB 023,,0.0,0.0,0.0,,,,
product_product_id_130227,02BB 025,1,Jinasena_MasterData_Stock.product_template_ball_bearing_6203_2rs,02BB 025,,0.0,350.0,0.0,,,,
product_product_id_130228,02BB 028,1,Jinasena_MasterData_Stock.product_template_ball_bearing_6204_2rs,02BB 028,,0.0,0.0,0.0,,,,
product_product_id_130229,02BB 030,1,Jinasena_MasterData_Stock.product_template_ball_bearing_6205_2rs,02BB 030,,0.0,0.0,0.0,,,,
product_product_id_130230,02BB 033,1,Jinasena_MasterData_Stock.product_template_ball_bearing_6206_2rs,02BB 033,,0.0,0.0,0.0,,,,
product_product_id_130231,02BB 042,1,Jinasena_MasterData_Stock.product_template_ball_bearing_6210,02BB 042,,0.0,0.0,0.0,,,,
product_product_id_130232,02BB 044,1,Jinasena_MasterData_Stock.product_template_ball_bearing_6304_2rs,02BB 044,,0.0,0.0,0.0,,,,
product_product_id_130233,02BB 046,1,Jinasena_MasterData_Stock.product_template_ball_bearing_6305_2rs,02BB 046,,0.0,0.0,0.0,,,,
product_product_id_130234,02BB 047,1,Jinasena_MasterData_Stock.product_template_single_trush_bearing_51102_nac,02BB 047,,0.0,0.0,0.0,,,,
product_product_id_130235,02BB 048,1,Jinasena_MasterData_Stock.product_template_ball_bearing_6306_2rs,02BB 048,,0.0,0.0,0.0,,,,
product_product_id_130236,02BB 049,1,Jinasena_MasterData_Stock.product_template_single_trush_bearing_51104_na,02BB 049,,0.0,0.0,0.0,,,,
product_product_id_130237,02BB 051,1,Jinasena_MasterData_Stock.product_template_ball_bearing_6308_2rs,02BB 051,,0.0,0.0,0.0,,,,
product_product_id_130238,02BB 058,1,Jinasena_MasterData_Stock.product_template_30205_j_bearing,02BB 058,,0.0,0.0,0.0,,,,
product_product_id_130239,02BB 063,1,Jinasena_MasterData_Stock.product_template_ball_bearing_6309_2rs,02BB 063,,0.0,0.0,0.0,,,,
product_product_id_130240,02BB 065,1,Jinasena_MasterData_Stock.product_template_ball_bearing_6209_2rs,02BB 065,,0.0,0.0,0.0,,,,
product_product_id_130241,02BB 075,1,Jinasena_MasterData_Stock.product_template_ball_bearing_6307,02BB 075,,0.0,0.0,0.0,,,,
product_product_id_130242,02BB 076,1,Jinasena_MasterData_Stock.product_template_ball_bearing_6307_2rs,02BB 076,,0.0,0.0,0.0,,,,
product_product_id_130243,02BB 080,1,Jinasena_MasterData_Stock.product_template_ball_bearing_6303_2rs,02BB 080,,0.0,0.0,0.0,,,,
product_product_id_130244,02BB 081,1,Jinasena_MasterData_Stock.product_template_ball_racer_with_housing_ucfc207,02BB 081,,0.0,0.0,0.0,,,,
product_product_id_130245,02BB 088,1,Jinasena_MasterData_Stock.product_template_ball_bearing_627_2rs,02BB 088,,0.0,0.0,0.0,,,,
